,titles,images,ratings,prices,product_urls
240,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
241,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
242,"REDMI Note 13 Pro 5G (Arctic White, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/8/i/-original-imagwu89u7fgsq4b.jpeg?q=70,4.3,"₹20,999",https://flipkart.com/redmi-note-13-pro-5g-arctic-white-128-gb/p/itm76e2668ff5b4d?pid=MOBGZF9PGEA6EFME&lid=LSTMOBGZF9PGEA6EFMEI5IRJN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_193&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGZF9PGEA6EFME.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
243,"realme C61 (Safari Green, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/e/d/c61-rmx3933-realme-original-imah28xeqdygzshc.jpeg?q=70,4.3,"₹7,699",https://flipkart.com/realme-c61-safari-green-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRF6ZHBFTW&lid=LSTMOBHFRKRF6ZHBFTW09ES8B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_194&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBHFRKRF6ZHBFTW.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
244,"realme C61 (Marble Black, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/v/z/-original-imah28xpzzwz4fwg.jpeg?q=70,4.3,"₹7,699",https://flipkart.com/realme-c61-marble-black-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAHPWY9JA&lid=LSTMOBHFRKRAHPWY9JACAJCFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_195&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBHFRKRAHPWY9JA.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
245,"realme P2 Pro 5G (Parrot Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/y/k/-original-imah4t2mazqcnkrh.jpeg?q=70,4.5,"₹21,999",https://flipkart.com/realme-p2-pro-5g-parrot-green-128-gb/p/itm53d39fff9f20c?pid=MOBH45GSFFNCGSGR&lid=LSTMOBH45GSFFNCGSGROQOPEM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_196&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH45GSFFNCGSGR.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
246,"Infinix Note 40X 5G (Palm Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/g/c/-original-imah3g32gf2wkdes.jpeg?q=70,4.2,"₹13,999",https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGXDFGYHZV&lid=LSTMOBH34XGXDFGYHZV3FINZV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_197&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH34XGXDFGYHZV.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
247,"Infinix SMART 8 (Timber Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/o/2/-original-imagxsc4zkwzpqkc.jpeg?q=70,4.3,"₹8,999",https://flipkart.com/infinix-smart-8-timber-black-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HAFHQJ4CB&lid=LSTMOBGWV5HAFHQJ4CBVTMJ6P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_198&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGWV5HAFHQJ4CB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
248,"Infinix SMART 8 (Rainbow Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/c/t/-original-imagxsc4ufzm64uz.jpeg?q=70,4.3,"₹8,999",https://flipkart.com/infinix-smart-8-rainbow-blue-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HTVRN2ERN&lid=LSTMOBGWV5HTVRN2ERNCCDJPJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_199&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGWV5HTVRN2ERN.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
249,"Motorola Edge 50 Pro 5G with 125W Charger (Vanilla Cream, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/r/-original-imah2hnztmkzfyjk.jpeg?q=70,4.4,"₹29,999",https://flipkart.com/motorola-edge-50-pro-5g-125w-charger-vanilla-cream-256-gb/p/itmcf93f5887df59?pid=MOBH2YWHUNBFDHPW&lid=LSTMOBH2YWHUNBFDHPWMRBJU3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_200&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2YWHUNBFDHPW.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
250,"Google Pixel 9 (Obsidian, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/r/w/pixel-9-ga05842-in-google-original-imah3pfhxtjf5t8q.jpeg?q=70,4.6,"₹79,999",https://flipkart.com/google-pixel-9-obsidian-256-gb/p/itm330ed8ebeefe1?pid=MOBH2HJGP3FGTECW&lid=LSTMOBH2HJGP3FGTECWIRLKP1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_201&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2HJGP3FGTECW.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
251,"Motorola G85 5G (Urban Grey, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/q/f/-original-imah2fjd75hkcynr.jpeg?q=70,4.5,"₹16,999",https://flipkart.com/motorola-g85-5g-urban-grey-128-gb/p/itmd537bad93eed7?pid=MOBHY9PQHVCM54FH&lid=LSTMOBHY9PQHVCM54FHI6UBP0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_202&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBHY9PQHVCM54FH.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
252,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/c/t/105-single-sim-keypad-mobile-phone-with-wireless-fm-radio-ta-original-imah3nhecpzsx3g9.jpeg?q=70,4,"₹1,199",https://flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QAZSY9G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_203&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGQFVG6MXANY2Q.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
253,"REDMI 13c 5G (Starlight Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/v/t/13c-5g-redmi-13c-5g-redmi-original-imagw6s7zfhb4syx.jpeg?q=70,4.2,"₹10,072",https://flipkart.com/redmi-13c-5g-starlight-black-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7KKHF3GMJ&lid=LSTMOBGW6S7KKHF3GMJKUOFNZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_204&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGW6S7KKHF3GMJ.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
254,"realme C63 (Jade Green, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/a/r/-original-imah2pgpfmeadck9.jpeg?q=70,4.3,"₹8,499",https://flipkart.com/realme-c63-jade-green-64-gb/p/itm4b00fb37acc51?pid=MOBH3WYFBZKWJ62H&lid=LSTMOBH3WYFBZKWJ62HVHIHZ0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_205&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH3WYFBZKWJ62H.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
255,"Infinix SMART 8 HD (Crystal Green, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/k/r/-original-imagwfffv4dj3x4y.jpeg?q=70,4.3,"₹6,699",https://flipkart.com/infinix-smart-8-hd-crystal-green-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPXGPFUDHYK&lid=LSTMOBGVAPXGPFUDHYKXUDYPL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_206&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGVAPXGPFUDHYK.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
256,"Infinix SMART 8 HD (Galaxy White, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/h/3/-original-imagwfffzjftbg27.jpeg?q=70,4.3,"₹6,699",https://flipkart.com/infinix-smart-8-hd-galaxy-white-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPX2VJGYWZP&lid=LSTMOBGVAPX2VJGYWZP0HJ6TW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_207&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGVAPX2VJGYWZP.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
257,"Infinix SMART 8 (Shiny Gold, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/1/o/-original-imagxsc4y8fhqyvg.jpeg?q=70,4.3,"₹7,299",https://flipkart.com/infinix-smart-8-shiny-gold-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HMRJKJUH4&lid=LSTMOBGWV5HMRJKJUH4ZNXPNM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_208&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGWV5HMRJKJUH4.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
258,"Infinix SMART 8 HD (Shiny Gold, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/9/6/-original-imagwfffndz6tfhk.jpeg?q=70,4.3,"₹6,699",https://flipkart.com/infinix-smart-8-hd-shiny-gold-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPXG4WHFR9M&lid=LSTMOBGVAPXG4WHFR9MJIYCWG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_209&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGVAPXG4WHFR9M.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
259,"Infinix SMART 8 (Rainbow Blue, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/c/t/-original-imagxsc4ufzm64uz.jpeg?q=70,4.3,"₹7,299",https://flipkart.com/infinix-smart-8-rainbow-blue-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HGPYMDWUN&lid=LSTMOBGWV5HGPYMDWUNX0Q8RJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_210&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGWV5HGPYMDWUN.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
260,"Tecno Spark Go 1 (Startrail Black, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/g/l/spark-go-1-kl4-tecno-original-imah4cbq9fj3huzt.jpeg?q=70,4.4,"₹7,299",https://flipkart.com/tecno-spark-go-1-startrail-black-64-gb/p/itmc2adf9209b1fe?pid=MOBH3WK8CEVBSVHH&lid=LSTMOBH3WK8CEVBSVHHS110XU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_211&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH3WK8CEVBSVHH.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
261,"Infinix SMART 8 (Timber Black, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/o/2/-original-imagxsc4zkwzpqkc.jpeg?q=70,4.3,"₹7,299",https://flipkart.com/infinix-smart-8-timber-black-64-gb/p/itmb5696a34ad441?pid=MOBGWV5H2JGQTN22&lid=LSTMOBGWV5H2JGQTN22UOUMXB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_212&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGWV5H2JGQTN22.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
262,"Infinix SMART 8 HD (Timber Black, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/y/g/-original-imagwfffdrfjj2pg.jpeg?q=70,4.3,"₹6,699",https://flipkart.com/infinix-smart-8-hd-timber-black-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPX8EG26HZW&lid=LSTMOBGVAPX8EG26HZW7NAQCU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_213&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGVAPX8EG26HZW.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
263,"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/w/w/-original-imah4zp8pf2uehv4.jpeg?q=70,4.5,"₹64,999",https://flipkart.com/samsung-galaxy-s24-5g-onyx-black-256-gb/p/itm325da4a26d7bb?pid=MOBGX2F3HVJYNHUV&lid=LSTMOBGX2F3HVJYNHUVP4L3WU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_214&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBGX2F3HVJYNHUV.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
264,"POCO M6 Plus 5G (Misty Lavender, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/b/n/-original-imah3afnqj84usyy.jpeg?q=70,4.2,"₹11,999",https://flipkart.com/poco-m6-plus-5g-misty-lavender-128-gb/p/itm88f940941e3f6?pid=MOBH2M2DT5SPSKJ4&lid=LSTMOBH2M2DT5SPSKJ4VAL5AW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_215&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DT5SPSKJ4.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
265,"POCO M6 Plus 5G (Ice Silver, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/u/c/-original-imah3afneszgnrt6.jpeg?q=70,4.2,"₹11,999",https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
266,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
267,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
268,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/8/q/r/-original-imah2hnztmkzfyjk.jpeg?q=90,4.4,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
269,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
270,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
271,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=486e6037-3722-4301-80e2-4988ea944042.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=w1np8h6z5c0000001730665785974&qH=eb4af0bf07c16429
272,"Nothing Phone (2a) 5G (White, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/y/m/-original-imagz7f9hzrahd2z.jpeg?q=70,4.4,"₹27,999",https://flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS98EEEKTZ&lid=LSTMOBGVMQS98EEEKTZPIXGGR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_217&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGVMQS98EEEKTZ.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
273,LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/i/t/a3-vibe-lava-a3-vibe-lava-original-imagrcu2m9gy7fsj.jpeg?q=70,4.1,"₹1,208",https://flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR52V5CXFWF&lid=LSTMOBGRHR52V5CXFWFTEJIBS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_218&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGRHR52V5CXFWF.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
274,"REDMI 13c 5G (Starlight Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/v/t/13c-5g-redmi-13c-5g-redmi-original-imagw6s7zfhb4syx.jpeg?q=70,4.2,"₹14,495",https://flipkart.com/redmi-13c-5g-starlight-black-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7EDZMAKPF&lid=LSTMOBGW6S7EDZMAKPFYBR3LD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_219&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGW6S7EDZMAKPF.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
275,"POCO X6 Pro 5G (Racing Grey, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/s/p/-original-imah4mdfkwbz79gn.jpeg?q=70,4.3,"₹22,999",https://flipkart.com/poco-x6-pro-5g-racing-grey-256-gb/p/itm85f4a34189fd0?pid=MOBGWMGB59GUTVDT&lid=LSTMOBGWMGB59GUTVDTPP7DKJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_220&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGWMGB59GUTVDT.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
276,"Nothing Phone (2a) 5G (Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70,4.4,"₹23,999",https://flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWT3EWXTL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_221&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGVMQSZWSCFFWT.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
277,"POCO X6 Pro 5G (Spectre Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/z/-original-imah4mdhzfbyfrqn.jpeg?q=70,4.3,"₹22,999",https://flipkart.com/poco-x6-pro-5g-spectre-black-256-gb/p/itm11dbf9d24d7db?pid=MOBGWMGBRDHDKN4X&lid=LSTMOBGWMGBRDHDKN4X2ZPXAQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_222&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGWMGBRDHDKN4X.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
278,"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/z/u/-original-imagys8ju6qzdhfw.jpeg?q=70,4.2,"₹8,499",https://flipkart.com/poco-m6-5g-locked-airtel-prepaid-galactic-black-128-gb/p/itm9ba7c5ddd1646?pid=MOBGYHSD7EA8H4AV&lid=LSTMOBGYHSD7EA8H4AVCAOR3W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_223&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBGYHSD7EA8H4AV.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
279,"realme P2 Pro 5G (Parrot Green, 512 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/y/k/-original-imah4t2mazqcnkrh.jpeg?q=70,4.4,"₹27,999",https://flipkart.com/realme-p2-pro-5g-parrot-green-512-gb/p/itm53d39fff9f20c?pid=MOBH45GSEHY58VZC&lid=LSTMOBH45GSEHY58VZCRO4NGN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_224&otracker=search&otracker1=search&fm=Search&iid=2dee4c13-bb95-4cce-b853-2d6277a9d7d2.MOBH45GSEHY58VZC.SEARCH&ppt=sp&ppn=sp&ssid=z4xo3mzchs0000001730665790671&qH=eb4af0bf07c16429
